insee;code;city
79106;79110;COUTURE D ARGENSON
79112;79270;EPANNES
79115;79800;EXOUDUN
79118;79450;FENERY
79123;79380;LA FORET SUR SEVRE
79125;79230;FORS
79126;79360;LES FOSSES
79133;79220;GERMOND ROUVRE
79148;79120;LEZAY
79149;79390;LHOUMOIS
79152;79190;LORIGNE
79153;79110;LOUBIGNE
79159;79330;LUCHE THOUARSAIS
79161;79100;LUZAY
79172;79310;MAZIERES EN GATINE
79175;79190;MELLERAN
79176;79340;MENIGOUTE
79177;79120;MESSE
79178;79100;MISSE
79191;79000;NIORT
79196;79100;OIRON
79197;79390;OROUX
79200;79220;PAMPLIE
79207;79700;LA PETITE BOISSIERE
79220;79210;PRIN DEYRANCON
79246;79800;STE EANNE
79252;79600;ST GENEROUX
79267;79420;ST LIN
79276;79400;ST MARTIN DE ST MAIXENT
79280;79150;ST MAURICE ETUSSON
79283;79260;STE NEOMAYE
79301;79500;ST VINCENT LA CHATRE
79304;79270;SANSAIS
79307;79190;SAUZE VAUSSAIS
79312;79170;SELIGNE
79313;79120;SEPVRET
79325;79600;TESSONNIERE
79328;79360;THORIGNY SUR LE MIGNON
79334;79210;USSEAU
79343;79170;VERNOUX SUR BOUTONNE
79348;79170;VILLEFOLLET
79355;79230;VOUILLE
80002;80320;ABLAINCOURT PRESSOIR
80008;80210;AIGNEVILLE
80013;80270;AIRAINES
81234;81140;ROUSSAYROLLES
81238;81240;ST AMANS SOULT
81239;81240;ST AMANS VALTORET
81240;81250;ST ANDRE
81241;81120;ST ANTONIN DE LACALM
81245;81190;ST CHRISTOPHE
81247;81340;ST CIRGUE
81253;81350;ST GREGOIRE
81255;81500;ST JEAN DE RIVES
81257;81160;ST JUERY
81263;81170;ST MARTIN LAGUEPIE
81266;81220;ST PAUL CAP DE JOUX
81270;81700;ST SERNIN LES LAVAUR
81274;81990;SALIES
81275;81640;SALLES
81276;81630;SALVAGNAC
81282;81530;SENAUX
81294;81600;TECOU
81299;81220;TEYSSODE
81301;81120;LE TRAVET
81309;81140;VAOUR
81315;81570;VIELMUR SUR AGOUT
81318;81500;VILLENEUVE LES LAVAUR
81319;81130;VILLENEUVE SUR VERE
81320;81170;VINDRAC ALAYRAC
82002;82350;ALBIAS
82004;82120;ASQUES
82005;82600;AUCAMVILLE
82016;82150;BELVEZE
82026;82800;BRUNIQUEL
82041;82140;CAZALS
82043;82600;COMBEROUGER
82051;82390;DURFORT LACAPELETTE
82053;82500;ESCAZEAUX
82055;82500;ESPARSAC
82057;82170;FABAS
82066;82230;GENEBRIERES
82078;82240;LABASTIDE DE PENNE
82090;82130;LAMOTHE CAPDEVILLE
82095;82240;LAVAURETTE
82111;82190;MIRAMONT DE QUERCY
82113;82220;MOLIERES
82115;82230;MONCLAR DE QUERCY
82124;82290;MONTBETON
82128;82270;MONTFERMIER
82135;82370;NOHIC
82142;82170;POMPIGNAN
82146;82120;PUYGAILLARD DE LOMAGNE
82148;82240;PUYLAROQUE
82152;82100;ST AIGNAN
82154;82110;ST AMANS DE PELLAGAL
82161;82410;ST ETIENNE DE TULMONT
82163;82120;ST JEAN DU BOUZET
82164;82110;STE JULIETTE
82165;82340;ST LOUP
82166;82340;ST MICHEL
82171;82700;ST PORQUIER
82173;82600;ST SARDOS
82176;82230;LA SALVETAT BELMONTET
82182;82190;TOUFFAILLES
82189;82220;VAZERAC
82195;82130;VILLEMADE
83004;83460;LES ARCS
83006;83560;ARTIGUES
83017;83210;BELGENTIER
83020;83840;LE BOURGUET
83022;83840;BRENON
83029;83440;CALLIAN
83034;83320;CARQUEIRANNE
83043;83610;COLLOBRIERES
83048;83420;LA CROIX VALMER
83050;83300;DRAGUIGNAN
83054;83210;LA FARLEDE
83062;83130;LA GARDE
83064;83136;GAREOULT
83065;83580;GASSIN
83069;83400;HYERES
83069;83400;HYERES
83070;83980;LE LAVANDOU
83074;83840;LA MARTRE
83080;83440;MONS
83082;83131;MONTFERRAT
83088;83136;NEOULES
83096;83470;POURCIEUX
83101;83350;RAMATUELLE
83102;83630;REGUSSE
83107;83380;ROQUEBRUNE SUR ARGENS
83108;83136;LA ROQUEBRUSSANNE
83118;83530;ST RAPHAEL
83118;83700;ST RAPHAEL
83124;83440;SEILLANS
83129;83140;SIX FOURS LES PLAGES
83129;83140;SIX FOURS LES PLAGES
83148;83550;VIDAUBAN
83152;83820;RAYOL CANADEL SUR MER
83154;83510;ST ANTONIN DU VAR
84002;84240;ANSOUIS
84009;84240;LA BASTIDE DES JOURDANS
84011;84210;LE BEAUCET
84013;84220;BEAUMETTES
76147;76270;BULLY
76152;76690;CAILLY
76155;76260;CANEHAN
76158;76560;CANVILLE LES DEUX EGLISES
76164;76490;RIVES EN SEINE
76165;76320;CAUDEBEC LES ELBEUF
76167;76930;CAUVILLE SUR MER
76170;76590;LA CHAPELLE DU BOURGAY
76181;76640;CLEVILLE
76183;76400;COLLEVILLE
76186;76390;CONTEVILLE
76187;76400;CONTREMOULINS
76190;76740;CRASVILLE LA ROCQUEFORT
76213;76110;DAUBEUF SERVILLE
76217;76370;DIEPPE
76218;76220;DOUDEAUVILLE
76227;76760;ECTOT L AUBER
76234;76570;EMANVILLE
76235;76630;ENVERMEU
76236;76640;ENVRONVILLE
76239;76430;EPRETOT
76250;76430;ETAINHUS
76251;76560;ETALLEVILLE
76253;76190;ETOUTTEVILLE
76254;76790;ETRETAT
76257;76340;FALLENCOURT
76259;76400;FECAMP
76263;76220;LA FEUILLIE
76276;76440;FORGES LES EAUX
76280;76660;FREAUVILLE
76281;76170;LA FRENAYE
76285;76520;FRESNE LE PLAN
76289;76190;ST MARTIN DE L IF
76311;76570;GOUPILLIERES
76315;76450;GRAINVILLE LA TEINTURIERE
76316;76116;GRAINVILLE SUR RY
76320;76660;GRANDCOURT
76336;76460;GUEUTTEVILLE LES GRES
76338;76780;LA HALLOTIERE
76349;76550;HAUTOT SUR MER
76351;76610;LE HAVRE
76353;76740;HEBERVILLE
76368;76110;HOUQUETOT
76388;76210;LINTOT
76396;76750;LONGUERUE
76403;76450;MALLEVILLE LES GRES
76408;76110;MANNEVILLE LA GOUPIL
76409;76290;MANNEVILLETTE
76411;76390;MARQUES
76412;76116;MARTAINVILLE EPREVILLE
76414;76370;MARTIN EGLISE
76415;76270;MASSY
76418;76490;MAULEVRIER STE GERTRUDE
76422;76260;MELLEVILLE
76423;76220;MENERVAL
76424;76270;MENONVAL
76427;76270;MESNIERES EN BRAY
76429;76240;LE MESNIL ESNARD
76430;76660;MESNIL FOLLEMPRISE
76434;76520;MESNIL RAOUL
76435;76260;LE MESNIL REAUME
76443;76690;MONT CAUVAIRE
76445;76680;MONTEROLIER
76446;76380;MONTIGNY
76454;76270;MORTEMER
76456;76970;MOTTEVILLE
76458;76590;MUCHEDENT
76460;76340;NESLE NORMANDEUSE
76464;76520;LA NEUVILLE CHANT D OISEL
76476;76170;PORT JEROME SUR SEINE
76476;76170;PORT JEROME SUR SEINE
76478;76590;NOTRE DAME DU PARC
76485;76730;OMONVILLE
76498;76140;LE PETIT QUEVILLY
76510;76560;PRETOT VICQUEMARE
76522;76430;LA REMUEE
76524;76560;REUVILLE
76530;76560;ROBERTOT
76534;76133;ROLLEVILLE
76542;76560;ROUTES
76548;76116;RY
76550;76113;SAHURS
76552;76310;STE ADRESSE
76559;76190;ST AUBIN DE CRETOT
76561;76410;ST AUBIN LES ELBEUF
76570;76590;ST CRESPIN
76571;76750;STE CROIX SUR BUCHY
76572;76860;ST DENIS D ACLON
76576;76210;ST EUSTACHE LA FORET
76577;76590;STE FOY
76578;76440;STE GENEVIEVE
76580;76690;ST GEORGES SUR FONTAINE
76583;76690;ST GERMAIN SOUS CAILLY
76586;76430;ST GILLES DE LA NEUVILLE
76587;76400;STE HELENE BONDEVILLE
76596;76700;ST LAURENT DE BREVEDENT
76609;76280;STE MARIE AU BOSC
76611;76760;ST MARTIN AUX ARBRES
76618;76370;PETIT CAUX
76618;76630;PETIT CAUX
15186;15140;STE EULALIE
15202;15140;ST MARTIN VALMEROUX
15207;15500;ST PONCY
15214;15290;ST SAURY
15222;15120;SANSAC VEINAZES
15227;15100;SERIERS
15233;15250;TEISSIERES DE CORNET
15237;15100;TIVIERS
15238;15310;TOURNEMIRE
15240;15270;TREMOUILLE
15241;15110;LA TRINITAT
15247;15170;VALJOUZE
15258;15800;VIC SUR CERE
15263;15300;VIRARGUES
16010;16300;AMBLEVILLE
16014;16300;ANGEDUC
16016;16500;ANSAC SUR VIENNE
16026;16430;BALZAC
16033;16460;BAYERS
16034;16210;BAZAC
16039;16700;BERNAC
16049;16390;BONNES
16052;16190;BORS DE MONTMOREAU
16060;16370;BREVILLE
16061;16590;BRIE
16065;16500;BRILLAC
16067;16110;BUNZAC
16071;16150;CHABRAC
16072;16250;CHADURIE
16073;16210;CHALAIS
16082;16320;BOISNE LA TUDE
16085;16260;CHASSENEUIL SUR BONNIEURE
16089;16100;CHATEAUBERNARD
16090;16120;CHATEAUNEUF SUR CHARENTE
16091;16480;CHATIGNAC
16102;16100;COGNAC
16103;16320;COMBIERS
27570;27930;ST MARTIN LA CAMPAGNE
27576;27110;STE OPPORTUNE DU BOSC
27580;27310;ST OUEN DE THOUBERVILLE
27582;27670;ST OUEN DU TILLEUL
27593;27370;ST PIERRE DES FLEURS
27598;27430;ST PIERRE DU VAUVRAY
27600;27270;ST QUENTIN DES ISLES
27603;27560;ST SIMEON
27611;27930;ST VIGOR
27614;27150;SANCOURT
27617;27150;SAUSSAY LA CAMPAGNE
27618;27190;SEBECOURT
27635;27700;LE THUIT
27649;27440;TOUFFREVILLE
27658;27110;LE TREMBLAY OMONVILLE
27662;27500;TRIQUEVILLE
27676;27940;VENABLES
27680;27390;VERNEUSSES
27682;27870;VESLY
27692;27110;VILLETTES
27694;27950;VILLEZ SOUS BAILLEUL
27700;27370;VRAIVILLE
28001;28410;ABONDANT
28002;28310;ALLAINES MERVILLIERS
28006;28300;AMILLY
28012;28290;ARROU
28028;28140;BAZOCHES EN DUNOIS
28029;28140;BAZOCHES LES HAUTES
28033;28240;BELHOMERT GUEHOUVILLE
28040;28190;BILLANCELLES
28041;28120;BLANDAINVILLE
28048;28360;LA BOURDINIERE ST LOUP
28048;28360;LA BOURDINIERE ST LOUP
28053;28170;LE BOULLAY LES DEUX EGLISES
28054;28210;LE BOULLAY MIVOYE
28058;28210;BRECHAMPS
28060;28300;BRICONVILLE
28063;28400;BRUNELLES
28064;28410;BU
28067;28120;CERNAY
28068;28300;CHALLET
28071;28240;CHAMPROND EN GATINE
28082;28500;CHARPONT
28088;28200;CHATEAUDUN
28092;28700;CHATENAY
28096;28260;LA CHAUSSEE D IVRY
28098;28500;CHERISY
28107;28630;CORANCEZ
28108;28140;CORMAINVILLE
28110;28630;LE COUDRAY
28113;28210;COULOMBS
28124;28350;DAMPIERRE SUR AVRE
28126;28800;DANCY
28127;28160;DANGEAU
28140;28230;EPERNON
28148;28190;LE FAVRIL
28171;28500;GARNAY
28172;28320;GAS
28175;28400;LA GAUDAINE
28185;28410;GOUSSAINVILLE
28191;28130;HANCHES
28192;28480;HAPPONVILLIERS
28201;28300;JOUY
15153;15700;PLEAUX
15159;15800;RAULHAC
15166;15290;ROUMEGOUX
15173;15190;ST BONNET DE CONDAT
15174;15140;ST BONNET DE SALERS
15181;15600;ST CONSTANT FOURNOULES
15187;15100;ST FLOUR
15194;15600;ST JULIEN DE TOURSAC
15199;15110;ST MARTIAL
15202;15140;ST MARTIN VALMEROUX
15224;15290;LA SEGALASSIERE
15242;15600;LE TRIOULOU
15252;15590;VELZIC
15253;15160;VERNOLS
15257;15130;VEZELS ROUSSY
15260;15120;VIEILLEVIE
15262;15100;VILLEDIEU
15264;15220;VITRAC
15265;15210;YDES
15267;15000;YTRAC
16005;16140;AIGRE
16009;16490;AMBERNAC
16011;16560;ANAIS
16012;16130;ANGEAC CHAMPAGNE
16018;16130;ARS
16024;16560;AUSSAC VADALLE
16027;16140;BARBEZIERES
16031;16700;BARRO
16036;16250;BECHERESSE
16042;16140;BESSE
16044;16700;BIOUSSAC
16045;16120;BIRAC
16046;16250;BLANZAC PORCHERESSE
16048;16480;BOISBRETEAU
16051;16170;BONNEVILLE
16055;16410;BOUEX
16059;16240;BRETTES
16079;16360;CHANTILLAC
16082;16320;BOISNE LA TUDE
16086;16150;CHASSENON
16087;16350;CHASSIECQ
16093;16380;CHAZELLES
16096;16310;CHERVES CHATELARS
16098;16240;LA CHEVRERIE
16099;16480;CHILLAC
16106;16500;CONFOLENS
57061;57800;BENING LES ST AVOLD
57072;57640;BETTELAINVILLE
57073;57800;BETTING
57084;57170;BIONCOURT
57087;57220;BISTEN EN LORRAINE
57107;57340;BREHAIN
57109;57570;BREISTROFF LA GRANDE
57112;57220;BROUCK
57120;57170;BURLIONCOURT
57128;57220;CHARLEVILLE SOUS BOIS
57136;57320;CHEMERY LES DEUX
57140;57245;CHESNY
57141;57590;CHICOURT
57144;57800;COCHEREN
57147;57420;COIN SUR SEILLE
57155;57530;COURCELLES CHAUSSY
57156;57530;COURCELLES SUR NIED
57163;57850;DABO
57166;57340;DALHAIN
57171;57590;DELME
57174;57340;DESTRY
57183;57810;DONNELAY
57188;57230;EGUELSHARDT
57191;57970;ELZANGE
57199;57330;ESCHERANGE
57206;57290;FAMECK
57207;57450;FAREBERSVILLER
57209;57380;FAULQUEMONT
57211;57280;FEVES
57214;57570;FIXEM
57217;57690;FLETRANGE
57218;57420;FLEURY
57221;57190;FLORANGE
57224;57730;FOLSCHVILLER
57231;57420;FOVILLE
57238;57170;FRESNES EN SAULNOIS
57240;57800;FREYMING MERLEBACH
57246;57260;GELUCOURT
57251;57420;GOIN
57256;57130;GRAVELOTTE
57266;57260;GUEBLANGE LES DIEUZE
57270;57260;VAL DE BRIDE
57276;57690;GUINGLANGE
57277;57220;GUINKIRCHEN
57283;57300;HAGONDANGE
57287;57970;BASSE HAM
57288;57880;HAM SOUS VARSBERG
57290;57170;HAMPONT
57292;57590;HANNOCOURT
57293;57580;HAN SUR NIED
57294;57230;HANVILLER
57308;57430;HAZEMBOURG
57309;57320;HEINING LES BOUZONVILLE
57312;57220;HELSTROFF
80015;80200;AIZECOURT LE HAUT
80019;80270;ALLERY
80021;80000;AMIENS
80022;80140;ANDAINVILLE
80023;80700;ANDECHY
80025;80120;ARGOULES
80028;80560;ARQUEVES
80035;80110;AUBERCOURT
80036;80800;AUBIGNY
80051;80490;BAILLEUL
80053;80700;BALATRE
80061;80430;BEAUCAMPS LE JEUNE
80063;80770;BEAUCHAMPS
80065;80300;BEAUCOURT SUR L ANCRE
80087;80120;BERNAY EN PONTHIEU
80089;80620;BERNEUIL
80090;80200;BERNY EN SANTERRE
80103;80190;BIARRE
80107;80440;BLANGY TRONVILLE
80118;80150;BOUFFLERS
80122;80600;BOUQUEMAISON
80132;80110;BRACHES
80135;80580;BRAY LES MAREUIL
80138;80300;BRESLE
80139;80400;BREUIL
80143;80430;BROCOURT
80155;80135;BUSSUS BUSSUEL
80161;80132;CAHON GOUY
80166;80670;CANAPLES
80171;80132;CAOURS
80175;80300;CARNOY
80202;80260;COISY
80204;80360;COMBLES
80208;80370;CONTEVILLE
80216;80300;COURCELETTE
80219;80160;COURCELLES SOUS THOIX
80221;80370;CRAMONT
80222;80150;CRECY EN PONTHIEU
80225;80480;CREUSE
80229;80310;CROUY ST PIERRE
80232;80700;DAMERY
80238;80300;DERNANCOURT
80253;80600;DOULLENS
80276;80290;EQUENNES ERAMECOURT
80279;80400;ERCHEU
80287;80230;ESTREBOEUF
80288;80200;ESTREES DENIECOURT
80291;80250;ESTREES SUR NOYE
80295;80340;ETINEHEM
80297;80140;ETREJUST
80301;80290;FAMECHON
80307;80200;FEUILLERES
80328;80510;FONTAINE SUR SOMME
80330;80140;FORCEVILLE EN VIMEU
80332;80120;FOREST MONTIERS
80334;80160;FOSSEMANANT
80337;80440;FOUENCAMPS
80343;80140;FRAMICOURT
80346;80620;FRANQUEVILLE
80349;80160;FRANSURES
80350;80800;FRANVILLERS
80352;80160;FREMONTIERS
80360;80390;FRESSENNEVILLE
80374;80150;GAPENNES
80381;80370;GORGES
80397;80360;GUEUDECOURT
80401;80360;GUILLEMONT
80411;80800;LE HAMEL
80412;80800;HAMELET
80414;80110;HANGARD
80419;80500;HARGICOURT
80426;80800;HEILLY
80432;80340;HERLEVILLE
80443;80640;HORNOY LE BOURG
80443;80640;HORNOY LE BOURG
80447;80320;HYENCOURT LE GRAND
80460;80290;LAMARONDE
80461;80450;LAMOTTE BREBIERE
80465;80190;LANGUEVOISIN QUIQUERY
80476;80580;LIERCOURT
80486;80510;LONG
80491;80600;LONGUEVILLETTE
80494;80250;LOUVRECHY
80504;80250;MALPART
80514;80560;MARIEUX
80521;80360;MAUREPAS
80522;80430;LE MAZIS
80523;80300;MEAULTE
80524;80170;MEHARICOURT
80530;80800;MERICOURT L ABBE
80533;80350;MERS LES BAINS
80536;80200;MESNIL BRUNTEL
80537;80620;MESNIL DOMQUEUR
80546;80132;MIANNAY
80547;80300;MILLENCOURT
80552;80200;MOISLAINS
80555;80200;MONCHY LAGACHE
80556;80210;MONS BOUBERT
80559;80540;MONTAGNE FAYEL
80563;80370;MONTIGNY LES JONGLEURS
84018;84570;BLAUVAC
84021;84390;BRANTES
84028;84290;CAIRANNE
84029;84850;CAMARET SUR AIGUES
84030;84330;CAROMB
84033;84400;CASTELLET
84034;84510;CAUMONT SUR DURANCE
84048;84400;GIGNAC
84049;84190;GIGONDAS
84052;84240;GRAMBOIS
84055;84450;JONQUERETTES
84063;84840;LAMOTTE DU RHONE
84064;84840;LAPALUD
84066;84220;LIOUX
84072;84380;MAZAN
84076;84120;MIRABEAU
84083;84550;MORNAS
84086;84580;OPPEDE
84098;84110;ROAIX
84101;84210;LA ROQUE SUR PERNES
84107;84390;ST CHRISTOL
84117;84290;ST ROMAN DE MALEGARDE
84119;84450;ST SATURNIN LES AVIGNON
84125;84390;SAVOILLAN
84140;84160;VAUGINES
84147;84530;VILLELAURE
84148;84570;VILLES SUR AUZON
85015;85170;BEAUFOU
85019;85170;BELLEVIGNY
85022;85560;LE BERNARD
85029;85230;BOUIN
85046;85310;LA CHAIZE LE VICOMTE
85055;85670;LA CHAPELLE PALLUAU
85058;85400;CHASNAIS
85065;85250;CHAVAGNES EN PAILLERS
85074;85320;LA COUTURE
85084;85140;ESSARTS EN BOCAGE
85099;85150;LE GIROUARD
85105;85770;LE GUE DE VELLUIRE
85109;85500;LES HERBIERS
85110;85570;L HERMENAULT
85112;85340;L ILE D OLONNE
85120;85220;LANDEVIEILLE
85129;85170;LES LUCS SUR BOULOGNE
85130;85190;MACHE
85132;85420;MAILLE
85144;85500;MESNARD LA BAROTIERE
85153;85640;MOUCHAMPS
85156;85540;MOUTIERS LES MAUXFAITS
85159;85370;NALLIERS
85168;85420;OULMES
85181;85570;POUILLE
85186;85250;LA RABATELIERE
85191;85000;LA ROCHE SUR YON
85194;85100;LES SABLES D OLONNE
85197;85260;MONTREVERD
85207;85580;ST DENIS DU PAYRE
85216;85400;STE GEMME LA PLAINE
85220;85110;ST GERMAIN DE PRINCAY
85223;85210;STE HERMINE
85236;85150;ST JULIEN DES LANDES
85243;85470;BREM SUR MER
85244;85200;ST MARTIN DE FRAIGNEAU
85248;85210;ST MARTIN LARS EN STE HERMINE
85250;85150;ST MATHURIN
85264;85120;ST PIERRE DU CHEMIN
85265;85420;ST PIERRE LE VIEUX
85276;85110;ST VINCENT STERLANGES
85281;85200;SERIGNE
85288;85440;TALMONT ST HILAIRE
85290;85210;THIRE
85296;85590;TREIZE VENTS
86003;86700;ANCHE
86022;86120;BERRIE
86032;86210;BONNEUIL MATOURS
86040;86310;LA BUSSIERE
86047;86140;CERNAY
86049;86200;CHALAIS
86051;86510;CHAMPAGNE LE SEC
86059;86300;CHAPELLE VIVIERS
86065;86370;CHATEAU LARCHER
86066;86100;CHATELLERAULT
86066;86100;CHATELLERAULT
86074;86190;CHIRE EN MONTREUIL
86076;86170;CISSE
86077;86320;CIVAUX
86078;86400;CIVRAY
86079;86200;LA ROCHE RIGAULT
86079;86200;LA ROCHE RIGAULT
86083;86600;COULOMBIERS
86087;86110;CRAON
86092;86220;DANGE ST ROMAIN
86099;86340;FLEURE
86102;86190;FROZES
86108;86330;LA GRIMAUDIERE
86108;86330;LA GRIMAUDIERE
86110;86310;HAIMS
86120;86390;LATHUS ST REMY
86121;86190;LATILLE
86127;86230;LEIGNE SUR USSEAU
76618;76630;PETIT CAUX
76618;76910;PETIT CAUX
76619;76260;ST MARTIN LE GAILLARD
76624;76510;ST NICOLAS D ALIERMONT
76627;76170;ST NICOLAS DE LA TAILLE
76630;76630;ST OUEN SOUS BAILLY
76640;76320;ST PIERRE LES ELBEUF
76642;76740;ST PIERRE LE VIGER
76648;76680;ST SAENS
76649;76270;ST SAIRE
76650;76110;ST SAUVEUR D EMALLEVILLE
76654;76890;ST VAAST DU VAL
76663;76540;SASSETOT LE MAUCONDUIT
76693;76790;LE TILLEUL
76697;76590;TORCY LE GRAND
76698;76590;TORCY LE PETIT
76707;76550;TOURVILLE SUR ARQUES
76711;76470;LE TREPORT
76714;76430;LES TROIS PIERRES
76715;76210;TROUVILLE
76721;76890;VARNEVILLE BRETTEVILLE
76725;76110;VATTETOT SOUS BEAUMONT
76726;76111;VATTETOT SUR MER
76735;76980;VEULES LES ROSES
76745;76260;VILLY SUR YERES
76749;76660;WANCHY CAPVAL
76752;76760;YERVILLE
76754;76111;YPORT
76755;76540;YPREVILLE BIVILLE
77002;77120;AMILLIS
77003;77760;AMPONVILLE
77007;77390;ARGENTIERES
77008;77440;ARMENTIERES EN BRIE
77015;77480;BABY
77020;77970;BANNOST VILLEGAGNON
77029;77390;BEAUVOIR
77031;77540;BERNAY VILBERT
77040;77310;BOISSISE LE ROI
77054;77940;LA BROSSE MONTCEAUX
77059;77600;BUSSY ST MARTIN
77070;77120;CHAILLY EN BRIE
77076;77650;CHALMAISON
77082;77720;CHAMPEAUX
77085;77600;CHANTELOUP EN BRIE
77087;77540;LA CHAPELLE IGER
77096;77590;CHARTRETTES
77102;77167;CHATENOY
77106;77169;CHAUFFRY
77109;77160;CHENOISE
77114;77173;CHEVRY COSSIGNY
77118;77410;CLAYE SOUILLY
77124;77600;CONCHES SUR GONDOIRE
77131;77120;COULOMMIERS
77133;77126;COURCELLES EN BASSEE
77142;77580;CRECY LA CHAPELLE
77150;77165;CUISY
77154;77163;DAMMARTIN SUR TIGEAUX
77163;77139;DOUY LA RAMEE
77165;77820;LES ECRENNES
77179;77133;FERICY
77180;77150;FEROLLES ATTILLY
77188;77590;FONTAINE LE PORT
77200;77890;GARENTREVILLE
77211;77720;GRANDPUITS BAILLY CARROIS
77212;77118;GRAVON
77223;77520;GURCY LE CHATEL
77224;77515;HAUTEFEUILLE
77236;77480;JAULNES
77249;77150;LESIGNY
77253;77550;LISSY
77256;77650;LIZINES
77262;77560;LOUAN VILLEGRUIS FONTAINE
77262;77560;LOUAN VILLEGRUIS FONTAINE
77264;77540;LUMIGNY NESLES ORMEAUX
77269;77950;MAINCY
77271;77570;MAISONCELLES EN GATINAIS
77278;77120;MAROLLES EN BRIE
77288;77000;MELUN
77292;77410;MESSY
77295;77950;MOISENAY
77298;77520;MONS EN MONTOIS
77302;77140;MONTCOURT FROMONVILLE
77307;77144;MONTEVRAIN
77308;77230;MONTGE EN GOELE
77310;77480;MONTIGNY LE GUESDIER
77315;77450;MONTRY
77316;77250;MORET LOING ET ORVANNE
77316;77250;MORET LOING ET ORVANNE
77319;77160;MORTERY
77323;77230;MOUSSY LE VIEUX
77331;77730;NANTEUIL SUR MARNE
77335;77124;CHAUCONIN NEUFMONTIERS
77337;77186;NOISIEL
77338;77940;NOISY RUDIGNON
77339;77123;NOISY SUR ECOLE
77341;77114;NOYEN SUR SEINE
77344;77178;OISSERY
77345;77750;ORLY SUR MORIN
77349;77280;OTHIS
77352;77390;OZOUER LE VOULGIS
28205;28200;LANNERAY
28221;28140;LUMEAU
28226;28170;MAILLEBOIS
28232;28240;MANOU
28234;28120;MARCHEVILLE
28237;28400;MAROLLES LES BUIS
28240;28240;MEAUCE
28242;28120;MEREGLISE
28243;28310;MEROUVILLE
28251;28500;MEZIERES EN DROUAIS
28273;28160;MOULHARD
28279;28210;NOGENT LE ROI
28285;28700;OINVILLE SOUS AUNEAU
28287;28140;ORGERES EN BEAUCE
28290;28190;ORROUER
28291;28150;OUARVILLE
28293;28260;OULINS
28295;28200;OZOIR LE BREUIL
28298;28130;PIERRES
28300;28310;POINVILLE
28301;28300;POISVILLIERS
28302;28190;PONTGOUIN
28305;28800;PRE ST EVROULT
28315;28270;REVERCOURT
28322;28270;RUEIL LA GADELIERE
28326;28120;ST AVIT LES GUESPIERES
28350;28190;ST LUPERCE
28352;28130;ST MARTIN DE NIGELLES
28360;28170;ST SAUVEUR MARVILLE
28372;28210;SENANTES
28378;28400;SOUANCE AU PERCHE
28382;28140;TERMINIERS
28389;28200;THIVILLE
28397;28700;UMPEAU
28403;28630;VER LES CHARTRES
28406;28150;EOLE EN BEAUCE
28410;28200;VILLAMPUY
28421;28700;VOISE
28426;28150;YMONVILLE
29003;29770;AUDIERNE
29007;29690;BERRIEN
29008;29790;BEUZEC CAP SIZUN
29019;29200;BREST
29039;29900;CONCARNEAU
29040;29217;LE CONQUET
29042;29160;CROZON
29043;29460;DAOULAS
29046;29100;DOUARNENEZ
29047;29860;LE DRENNEC
29055;29260;LE FOLGOET
29058;29170;FOUESNANT
29059;29610;GARLAN
29062;29190;GOUEZEC
29063;29770;GOULIEN
29065;29710;GOURLIZON
29067;29650;GUERLESQUIN
29082;29253;ILE DE BATZ
29085;29980;ILE TUDY
29097;29400;LAMPAUL GUIMILIAU
29100;29260;LANARVILY
29104;29560;LANDEVENNEC
29115;29190;LANNEDERN
29119;29290;LANRIVOARE
29128;29400;LOC EGUINER
29131;29400;LOCMELAR
29135;29750;LOCTUDY
29140;29470;LOPERHET
29145;29790;CONFORT MEILARS
29146;29140;MELGVEN
29149;29290;MILIZAC
29152;29270;MOTREFF
29153;29920;NEVEZ
29158;29760;PENMARCH
29160;29860;PLABENNEC
29162;29190;PLEYBEN
29165;29740;PLOBANNALEC LESCONIL
29171;29120;PLOMEUR
29174;29720;PLONEOUR LANVERN
29178;29830;PLOUDALMEZEAU
29179;29260;PLOUDANIEL
29183;29650;PLOUEGAT MOYSAN
29195;29880;PLOUGUERNEAU
29199;29610;PLOUIGNEAU
29207;29600;PLOURIN LES MORLAIX
29210;29420;PLOUVORN
29220;29120;PONT L ABBE
29221;29840;PORSPODER
29247;29170;ST EVARZEC
29248;29260;ST FREGANT
29249;29520;ST GOAZEC
29252;29120;ST JEAN TROLIMON
29263;29590;ST SEGAL
29267;29520;ST THOIS
29270;29800;ST URBAIN
29273;29250;SANTEC
29275;29640;SCRIGNAC
29276;29250;SIBIRIL
29278;29540;SPEZET
29284;29730;TREFFIAGAT
29295;29800;TREMAOUEZAN
57319;57580;HERNY
57331;57920;HOMBOURG BUDANGE
57334;57870;HOMMERT
57336;57490;L HOPITAL
57374;57560;LAFRIMBOLLE
57379;57340;LANDROFF
57380;57790;LANEUVEVILLE LES LORQUIN
57382;57400;LANGATTE
57383;57810;LANGUIMBERG
57387;57480;LAUMESFELD
57393;57720;LENGELSHEIM
57406;57590;LIOCOURT
57409;57660;LIXING LES ST AVOLD
57419;57510;LOUPERSHOUSE
57439;57480;MANDEREN
57443;57535;MARANGE SILVANGE
57459;57480;MERSCHWEILLER
57460;57550;MERTEN
57462;57370;METTING
57468;57370;MITTELBRONN
57470;57670;MOLRING
57482;57645;MONTOY FLANVILLE
57483;57340;MORHANGE
